danceability|energy|key|loudness|mode|speechiness|acousticness|instrumentalness|liveness|valence|tempo|type|id|uri|track_href|analysis_url|duration_ms|time_signature|artist_name|song_name|num_top|popularity
0.698|0.891|5|-5.003|0|0.0341|0.0942|0.0|0.133|0.696|124.054|audio_features|6KOnLTb1xLfKDAjMC43I76|spotify:track:6KOnLTb1xLfKDAjMC43I76|https://api.spotify.com/v1/tracks/6KOnLTb1xLfKDAjMC43I76|https://api.spotify.com/v1/audio-analysis/6KOnLTb1xLfKDAjMC43I76|177581|3|Natanael Cano|Giza|11|83
0.753|0.662|1|-6.702|1|0.0361|0.128|0.0|0.105|0.638|116.916|audio_features|33Nj9AdncSmHbCN3QeSZTL|spotify:track:33Nj9AdncSmHbCN3QeSZTL|https://api.spotify.com/v1/tracks/33Nj9AdncSmHbCN3QeSZTL|https://api.spotify.com/v1/audio-analysis/33Nj9AdncSmHbCN3QeSZTL|204103|3|Oscar Maydon|Volver Al Futuro|12|85
0.669|0.583|1|-8.949|1|0.269|0.603|2.54e-06|0.1|0.271|115.221|audio_features|1cZHUhGz7xJ8c4szDipipd|spotify:track:1cZHUhGz7xJ8c4szDipipd|https://api.spotify.com/v1/tracks/1cZHUhGz7xJ8c4szDipipd|https://api.spotify.com/v1/audio-analysis/1cZHUhGz7xJ8c4szDipipd|234716|4|Victor Mendivil|Mejores Jordans|13|81
0.745|0.513|1|-9.116|1|0.087|0.783|0.0|0.216|0.929|109.935|audio_features|5lKFO0PrOC9jmOlPEdjHsL|spotify:track:5lKFO0PrOC9jmOlPEdjHsL|https://api.spotify.com/v1/tracks/5lKFO0PrOC9jmOlPEdjHsL|https://api.spotify.com/v1/audio-analysis/5lKFO0PrOC9jmOlPEdjHsL|154620|3|Tito Double P|DOS DÍAS|14|72
0.724|0.689|7|-7.174|0|0.0524|0.573|6.77e-06|0.0922|0.936|120.208|audio_features|6X6m4xmdFcz31p1h7Qg68c|spotify:track:6X6m4xmdFcz31p1h7Qg68c|https://api.spotify.com/v1/tracks/6X6m4xmdFcz31p1h7Qg68c|https://api.spotify.com/v1/audio-analysis/6X6m4xmdFcz31p1h7Qg68c|146141|3|Tito Double P|EL LOKERON|15|73
0.661|0.808|3|-6.28|0|0.0347|0.355|0.0|0.131|0.7|144.886|audio_features|7AysIqSEDiwP4CUsAXJwrk|spotify:track:7AysIqSEDiwP4CUsAXJwrk|https://api.spotify.com/v1/tracks/7AysIqSEDiwP4CUsAXJwrk|https://api.spotify.com/v1/audio-analysis/7AysIqSEDiwP4CUsAXJwrk|164991|3|Tito Double P|PRIMO|16|68
0.707|0.683|3|-7.598|0|0.191|0.7|5.88e-06|0.134|0.545|94.979|audio_features|5GTBdEjZe7zEDp1N0eCZE4|spotify:track:5GTBdEjZe7zEDp1N0eCZE4|https://api.spotify.com/v1/tracks/5GTBdEjZe7zEDp1N0eCZE4|https://api.spotify.com/v1/audio-analysis/5GTBdEjZe7zEDp1N0eCZE4|284864|3|Peso Pluma|HOLLYWOOD|17|81
0.694|0.472|8|-8.311|1|0.0354|0.297|0.0|0.105|0.571|114.144|audio_features|6Q2UhuLaPUlC9VANQOjPxo|spotify:track:6Q2UhuLaPUlC9VANQOjPxo|https://api.spotify.com/v1/tracks/6Q2UhuLaPUlC9VANQOjPxo|https://api.spotify.com/v1/audio-analysis/6Q2UhuLaPUlC9VANQOjPxo|179968|3|Gabito Ballesteros|Neta|18|81
0.774|0.86|7|-2.888|0|0.13|0.131|0.0|0.116|0.446|100.019|audio_features|7bywjHOc0wSjGGbj04XbVi|spotify:track:7bywjHOc0wSjGGbj04XbVi|https://api.spotify.com/v1/tracks/7bywjHOc0wSjGGbj04XbVi|https://api.spotify.com/v1/audio-analysis/7bywjHOc0wSjGGbj04XbVi|196800|4|Feid|LUNA|19|91
0.808|0.944|10|-4.863|0|0.0408|0.183|1.11e-06|0.138|0.937|124.934|audio_features|6uIIdjYTxxpWOyWuVXrKQO|spotify:track:6uIIdjYTxxpWOyWuVXrKQO|https://api.spotify.com/v1/tracks/6uIIdjYTxxpWOyWuVXrKQO|https://api.spotify.com/v1/audio-analysis/6uIIdjYTxxpWOyWuVXrKQO|191467|3|Calle 24|Que Onda|20|84
0.717|0.502|2|-6.329|1|0.0479|0.208|1.31e-05|0.12|0.424|180.01|audio_features|0hkoQgoqic1qQtxPOudmrx|spotify:track:0hkoQgoqic1qQtxPOudmrx|https://api.spotify.com/v1/tracks/0hkoQgoqic1qQtxPOudmrx|https://api.spotify.com/v1/audio-analysis/0hkoQgoqic1qQtxPOudmrx|202059|4|emmanuellcortess_|Amor|21|83
0.684|0.509|8|-10.702|1|0.0397|0.076|0.0|0.0533|0.796|99.24|audio_features|127UT7AiWflJwjXWUBBVTQ|spotify:track:127UT7AiWflJwjXWUBBVTQ|https://api.spotify.com/v1/tracks/127UT7AiWflJwjXWUBBVTQ|https://api.spotify.com/v1/audio-analysis/127UT7AiWflJwjXWUBBVTQ|242133|4|Natanael Cano|O Me Voy O Te Vas|22|80
0.792|0.516|4|-6.097|0|0.027|0.197|0.0|0.0855|0.916|108.939|audio_features|51qYdMBxt9mFbtZBzq1Yfi|spotify:track:51qYdMBxt9mFbtZBzq1Yfi|https://api.spotify.com/v1/tracks/51qYdMBxt9mFbtZBzq1Yfi|https://api.spotify.com/v1/audio-analysis/51qYdMBxt9mFbtZBzq1Yfi|185933|4|Julión Álvarez y su Norteño Banda|Regalo De Dios|23|84
0.896|0.754|0|-7.972|1|0.0323|0.562|0.0|0.102|0.922|109.958|audio_features|05eWLa61PMRibhFtIHsD0D|spotify:track:05eWLa61PMRibhFtIHsD0D|https://api.spotify.com/v1/tracks/05eWLa61PMRibhFtIHsD0D|https://api.spotify.com/v1/audio-analysis/05eWLa61PMRibhFtIHsD0D|198355|4|Kevin AMF|Pocos Años Mil Errores|24|81
0.716|0.536|2|-7.798|0|0.0328|0.452|0.0|0.208|0.359|97.541|audio_features|4ZOkfHC38nxSeSqzGE5HFr|spotify:track:4ZOkfHC38nxSeSqzGE5HFr|https://api.spotify.com/v1/tracks/4ZOkfHC38nxSeSqzGE5HFr|https://api.spotify.com/v1/audio-analysis/4ZOkfHC38nxSeSqzGE5HFr|240669|3|Junior H|PIÉNSALO|25|79
0.69|0.502|0|-7.242|1|0.096|0.697|0.0|0.213|0.747|153.991|audio_features|7oJ3N7oVSwoa5sdpg6NCE6|spotify:track:7oJ3N7oVSwoa5sdpg6NCE6|https://api.spotify.com/v1/tracks/7oJ3N7oVSwoa5sdpg6NCE6|https://api.spotify.com/v1/audio-analysis/7oJ3N7oVSwoa5sdpg6NCE6|158546|4|La Receta|Lo Que Hay X Aquí|26|58
0.728|0.589|7|-7.115|1|0.0376|0.424|7.78e-06|0.166|0.767|77.475|audio_features|6RcAHyC5sAUIbPTkhOQwd8|spotify:track:6RcAHyC5sAUIbPTkhOQwd8|https://api.spotify.com/v1/tracks/6RcAHyC5sAUIbPTkhOQwd8|https://api.spotify.com/v1/audio-analysis/6RcAHyC5sAUIbPTkhOQwd8|179013|4|Junior H|Y LLORO|27|83
0.521|0.592|6|-7.777|0|0.0304|0.308|0.0|0.122|0.535|157.969|audio_features|2plbrEY59IikOBgBGLjaoe|spotify:track:2plbrEY59IikOBgBGLjaoe|https://api.spotify.com/v1/tracks/2plbrEY59IikOBgBGLjaoe|https://api.spotify.com/v1/audio-analysis/2plbrEY59IikOBgBGLjaoe|251668|3|Lady Gaga|Die With A Smile|28|94
0.675|0.725|4|-4.766|0|0.0334|0.0839|0.0|0.334|0.469|92.513|audio_features|24teIhDYO2RocTA2v5dY0r|spotify:track:24teIhDYO2RocTA2v5dY0r|https://api.spotify.com/v1/tracks/24teIhDYO2RocTA2v5dY0r|https://api.spotify.com/v1/audio-analysis/24teIhDYO2RocTA2v5dY0r|240654|3|Junior H|Extssy Model|29|81
0.801|0.748|6|-5.798|0|0.0445|0.579|0.0|0.0774|0.837|116.964|audio_features|4xv5AneqR0bTokomIPfGyT|spotify:track:4xv5AneqR0bTokomIPfGyT|https://api.spotify.com/v1/tracks/4xv5AneqR0bTokomIPfGyT|https://api.spotify.com/v1/audio-analysis/4xv5AneqR0bTokomIPfGyT|189252|3|Peso Pluma|MAMI|30|78
0.701|0.564|7|-6.965|1|0.0375|0.105|0.0|0.185|0.683|143.998|audio_features|71bGl0FoaBGHNT0CGhVOs1|spotify:track:71bGl0FoaBGHNT0CGhVOs1|https://api.spotify.com/v1/tracks/71bGl0FoaBGHNT0CGhVOs1|https://api.spotify.com/v1/audio-analysis/71bGl0FoaBGHNT0CGhVOs1|183253|3|Nueva H|YCQVM|31|81
0.827|0.596|10|-8.36|1|0.039|0.379|0.0|0.138|0.964|111.997|audio_features|3IEvQ1CzszUJtTRLmmMJ2X|spotify:track:3IEvQ1CzszUJtTRLmmMJ2X|https://api.spotify.com/v1/tracks/3IEvQ1CzszUJtTRLmmMJ2X|https://api.spotify.com/v1/audio-analysis/3IEvQ1CzszUJtTRLmmMJ2X|174213|3|Tito Double P|5-7|32|70
0.752|0.91|4|-3.189|0|0.0541|0.481|0.0|0.0947|0.798|95.986|audio_features|7l3UuUZEqvxjhKYD2QBxOU|spotify:track:7l3UuUZEqvxjhKYD2QBxOU|https://api.spotify.com/v1/tracks/7l3UuUZEqvxjhKYD2QBxOU|https://api.spotify.com/v1/audio-analysis/7l3UuUZEqvxjhKYD2QBxOU|300000|4|Bellakath|Vaquero - Remix|33|71
0.689|0.577|11|-5.029|0|0.0482|0.623|0.00653|0.197|0.382|160.025|audio_features|1llaUCfG1g5WzKt6JafYyk|spotify:track:1llaUCfG1g5WzKt6JafYyk|https://api.spotify.com/v1/tracks/1llaUCfG1g5WzKt6JafYyk|https://api.spotify.com/v1/audio-analysis/1llaUCfG1g5WzKt6JafYyk|231375|3|Carin Leon|Despídase bien|34|82
0.699|0.654|11|-6.264|1|0.0383|0.054|7.08e-06|0.095|0.319|100.037|audio_features|3HgvO4B5LLmdPOT2d8cSZd|spotify:track:3HgvO4B5LLmdPOT2d8cSZd|https://api.spotify.com/v1/tracks/3HgvO4B5LLmdPOT2d8cSZd|https://api.spotify.com/v1/audio-analysis/3HgvO4B5LLmdPOT2d8cSZd|192313|4|LAGOS|Mónaco|35|80
0.909|0.762|9|-3.974|1|0.0643|0.434|0.0|0.0856|0.843|101.987|audio_features|4bw8mcDUSRWfQo63ZTYRnU|spotify:track:4bw8mcDUSRWfQo63ZTYRnU|https://api.spotify.com/v1/tracks/4bw8mcDUSRWfQo63ZTYRnU|https://api.spotify.com/v1/audio-analysis/4bw8mcDUSRWfQo63ZTYRnU|142335|3|Maluma|Según Quién|36|84
0.536|0.396|10|-7.804|1|0.0687|0.604|6.97e-05|0.0969|0.491|157.846|audio_features|3fJHbMUnzceimOnNjp63fF|spotify:track:3fJHbMUnzceimOnNjp63fF|https://api.spotify.com/v1/tracks/3fJHbMUnzceimOnNjp63fF|https://api.spotify.com/v1/audio-analysis/3fJHbMUnzceimOnNjp63fF|186456|3|Carin Leon|Primera Cita|37|85
0.714|0.537|3|-6.852|1|0.0429|0.233|0.0|0.0703|0.375|123.949|audio_features|0163eXbLwh5dFhKa73n9wG|spotify:track:0163eXbLwh5dFhKa73n9wG|https://api.spotify.com/v1/tracks/0163eXbLwh5dFhKa73n9wG|https://api.spotify.com/v1/audio-analysis/0163eXbLwh5dFhKa73n9wG|204800|3|Belinda|300 Noches|38|79
0.497|0.644|10|-4.309|1|0.0443|0.188|0.0|0.114|0.779|162.542|audio_features|5HR7yfhSCeoOHRQN05XnZQ|spotify:track:5HR7yfhSCeoOHRQN05XnZQ|https://api.spotify.com/v1/tracks/5HR7yfhSCeoOHRQN05XnZQ|https://api.spotify.com/v1/audio-analysis/5HR7yfhSCeoOHRQN05XnZQ|169419|4|Grupo Frontera|QUE VUELVAS|39|82
0.793|0.476|5|-10.515|0|0.0406|0.132|0.0|0.115|0.578|129.992|audio_features|2TJKY0WSFufZOzbRNgl6zE|spotify:track:2TJKY0WSFufZOzbRNgl6zE|https://api.spotify.com/v1/tracks/2TJKY0WSFufZOzbRNgl6zE|https://api.spotify.com/v1/audio-analysis/2TJKY0WSFufZOzbRNgl6zE|194769|4|Alex Favela|ELOVRGA|40|78
0.726|0.808|1|-5.845|1|0.064|0.556|5.4e-06|0.208|0.814|129.84|audio_features|1jIirpaACmgb4nTYfywys4|spotify:track:1jIirpaACmgb4nTYfywys4|https://api.spotify.com/v1/tracks/1jIirpaACmgb4nTYfywys4|https://api.spotify.com/v1/audio-analysis/1jIirpaACmgb4nTYfywys4|164822|3|Peso Pluma|BELANOVA|41|80
0.763|0.626|5|-5.637|0|0.0433|0.0859|0.225|0.205|0.78|100.02|audio_features|5Uptvz6j1sjDKxidAcnH2L|spotify:track:5Uptvz6j1sjDKxidAcnH2L|https://api.spotify.com/v1/tracks/5Uptvz6j1sjDKxidAcnH2L|https://api.spotify.com/v1/audio-analysis/5Uptvz6j1sjDKxidAcnH2L|156171|4|Cris Mj|SI NO ES CONTIGO|42|89
0.664|0.769|4|-5.056|1|0.184|0.406|0.0|0.17|0.542|134.97|audio_features|5UHK1rtK4MpBGb0KppIYh4|spotify:track:5UHK1rtK4MpBGb0KppIYh4|https://api.spotify.com/v1/tracks/5UHK1rtK4MpBGb0KppIYh4|https://api.spotify.com/v1/audio-analysis/5UHK1rtK4MpBGb0KppIYh4|269539|3|Peso Pluma|VINO TINTO|43|81
0.841|0.738|7|-7.455|0|0.307|0.52|0.0|0.0892|0.484|169.918|audio_features|5RqSsdzTNPX1uzkmlHCFvK|spotify:track:5RqSsdzTNPX1uzkmlHCFvK|https://api.spotify.com/v1/tracks/5RqSsdzTNPX1uzkmlHCFvK|https://api.spotify.com/v1/audio-analysis/5RqSsdzTNPX1uzkmlHCFvK|172798|4|KAROL G|QLONA|44|87
0.74|0.798|4|-5.286|0|0.0428|0.255|0.000112|0.2|0.633|107.569|audio_features|3IQU5PZDEIKayRyB0txMdC|spotify:track:3IQU5PZDEIKayRyB0txMdC|https://api.spotify.com/v1/tracks/3IQU5PZDEIKayRyB0txMdC|https://api.spotify.com/v1/audio-analysis/3IQU5PZDEIKayRyB0txMdC|150528|4|Neton Vega|El Plumas|45|74
0.747|0.507|2|-10.171|1|0.0358|0.2|0.0608|0.117|0.438|104.978|audio_features|6dOtVTDdiauQNBQEDOtlAB|spotify:track:6dOtVTDdiauQNBQEDOtlAB|https://api.spotify.com/v1/tracks/6dOtVTDdiauQNBQEDOtlAB|https://api.spotify.com/v1/audio-analysis/6dOtVTDdiauQNBQEDOtlAB|210373|4|Billie Eilish|BIRDS OF A FEATHER|46|100
0.705|0.783|9|-4.783|0|0.0403|0.138|0.0|0.0984|0.454|103.001|audio_features|5QjmUqgpPQgXgg4606DqZF|spotify:track:5QjmUqgpPQgXgg4606DqZF|https://api.spotify.com/v1/tracks/5QjmUqgpPQgXgg4606DqZF|https://api.spotify.com/v1/audio-analysis/5QjmUqgpPQgXgg4606DqZF|172427|4|Kapo|UWAIE|47|83
0.76|0.747|0|-5.083|0|0.0282|0.0675|2.73e-06|0.309|0.884|128.912|audio_features|3FqUPvubYeRCMsdJ02QyZR|spotify:track:3FqUPvubYeRCMsdJ02QyZR|https://api.spotify.com/v1/tracks/3FqUPvubYeRCMsdJ02QyZR|https://api.spotify.com/v1/audio-analysis/3FqUPvubYeRCMsdJ02QyZR|152079|3|Fuerza Regida|TÚ NAME|48|83
0.794|0.5|8|-8.454|0|0.049|0.438|3e-05|0.0905|0.659|99.985|audio_features|2esZG2XFtuoWWA9AfDvSxy|spotify:track:2esZG2XFtuoWWA9AfDvSxy|https://api.spotify.com/v1/tracks/2esZG2XFtuoWWA9AfDvSxy|https://api.spotify.com/v1/audio-analysis/2esZG2XFtuoWWA9AfDvSxy|222000|4|FloyyMenor|Gata Only|49|78
0.913|0.725|10|-4.045|0|0.0815|0.0286|0.000428|0.0483|0.816|101.011|audio_features|6hA12wp8wT93WpLwNYUmOq|spotify:track:6hA12wp8wT93WpLwNYUmOq|https://api.spotify.com/v1/tracks/6hA12wp8wT93WpLwNYUmOq|https://api.spotify.com/v1/audio-analysis/6hA12wp8wT93WpLwNYUmOq|142667|4|Fuerza Regida|FRESITA|50|72
